user_id,recency,frequency,monetary,cluster
136046,30.0,5,61,2
136047,27.0,7,73,2
136048,30.0,9,98,2
136049,6.0,4,6,0
136050,9.0,8,100,0
136051,30.0,5,30,2
136052,30.0,7,27,2
136053,30.0,5,40,2
136054,11.0,11,156,0
136055,30.0,9,14,2
136056,11.0,26,173,0
136057,17.0,12,32,0
136058,21.0,8,11,2
136059,12.0,26,267,3
136060,2.0,4,25,0
136061,17.0,9,40,0
136062,5.0,6,18,0
136063,4.0,24,260,3
136064,30.0,44,432,3
136065,30.0,9,110,2
136066,2.0,100,870,1
136067,29.0,5,48,2
136068,30.0,16,116,2
136069,5.0,58,299,3
136070,3.0,5,52,0
136071,14.0,16,46,0
136072,19.0,30,602,3
136073,7.0,17,140,0
136074,30.0,10,92,2
136075,30.0,4,4,2
136076,14.0,7,21,0
136077,1.0,7,24,0
136078,21.0,7,160,2
136079,29.0,4,68,2
136080,8.0,32,359,3
136081,18.0,5,16,0
136082,30.0,5,19,2
136083,12.0,18,32,0
136084,7.0,43,181,3
136085,21.0,19,119,2
136086,16.0,29,144,3
136087,0.0,4,38,0
136088,30.0,14,163,2
136089,5.0,13,65,0
136090,30.0,13,157,2
136091,30.0,6,14,2
136092,4.0,28,295,3
136093,30.0,4,11,2
136094,1.0,81,773,1
136095,10.0,10,35,0
136096,18.0,10,112,0
136097,5.0,26,341,3
136098,8.0,5,27,0
136099,7.0,33,491,3
136100,30.0,21,232,2
136101,15.0,30,291,3
136102,12.0,29,149,3
136103,28.0,15,85,2
136104,2.0,100,1054,1
136105,3.0,11,100,0
136106,14.0,23,277,3
136107,14.0,4,28,0
136108,30.0,5,13,2
136109,21.0,21,99,2
136110,12.0,8,42,0
136111,13.0,14,119,0
136112,8.0,66,1032,1
136113,7.0,8,80,0
136114,30.0,5,32,2
136115,14.0,10,121,0
136116,30.0,10,153,2
136117,8.0,23,367,3
136118,30.0,4,31,2
136119,4.0,55,151,3
136120,30.0,20,330,2
136121,27.0,16,162,2
136122,30.0,15,187,2
136123,29.0,20,186,2
136124,30.0,12,214,2
136125,12.0,14,150,0
136126,22.0,5,22,2
136127,30.0,9,27,2
136128,14.0,14,60,0
136129,30.0,5,63,2
136130,2.0,41,483,3
136131,9.0,24,252,3
136132,10.0,7,42,0
136133,9.0,5,93,0
136134,5.0,67,1547,1
136135,13.0,46,295,3
136136,7.0,7,156,0
136137,0.0,8,30,0
136138,30.0,32,264,2
136139,30.0,7,96,2
136140,15.0,23,30,0
136141,6.0,9,42,0
136142,14.0,24,112,0
136143,8.0,4,15,0
136144,14.0,13,95,0
136145,30.0,19,252,2
136146,5.0,36,296,3
136147,1.0,17,96,0
136148,30.0,7,44,2
136149,3.0,36,595,3
136150,21.0,4,17,2
136151,27.0,5,76,2
136152,2.0,100,413,1
136153,11.0,10,80,0
136154,30.0,5,23,2
136155,14.0,39,423,3
136156,21.0,6,38,2
136157,9.0,29,405,3
136158,12.0,7,109,0
136159,30.0,5,20,2
136160,16.0,14,84,0
136161,3.0,38,554,3
136162,30.0,9,117,2
136163,12.0,49,239,3
136164,30.0,10,37,2
136165,9.0,62,1560,1
136166,30.0,9,57,2
136167,15.0,8,36,0
136168,30.0,7,39,2
136169,12.0,29,394,3
136170,27.0,11,180,2
136171,20.0,4,52,2
136172,18.0,4,33,0
136173,4.0,58,244,3
136174,6.0,47,796,1
136175,11.0,8,71,0
136176,25.0,11,20,2
136177,15.0,5,32,0
136178,30.0,7,63,2
136179,30.0,5,38,2
136180,7.0,9,35,0
136181,4.0,19,143,0
136182,7.0,9,81,0
136183,7.0,6,34,0
136184,8.0,28,260,3
136185,30.0,5,50,2
136186,9.0,9,62,0
136187,15.0,10,34,0
136188,7.0,18,230,0
136189,7.0,9,97,0
136190,11.0,46,317,3
136191,18.0,23,228,3
136192,12.0,5,25,0
136193,22.0,12,135,2
136194,18.0,5,29,0
136195,8.0,33,332,3
136196,28.0,8,49,2
136197,14.0,6,61,0
136198,5.0,31,300,3
136199,13.0,19,232,0
136200,30.0,8,140,2
136201,18.0,8,75,0
136202,9.0,31,576,3
136203,12.0,17,301,0
136204,30.0,11,40,2
136205,5.0,8,25,0
136206,0.0,20,159,0
136207,30.0,14,202,2
136208,14.0,11,48,0
136209,0.0,4,4,0
136210,30.0,4,51,2
136211,30.0,9,15,2
136212,12.0,60,772,1
136213,19.0,62,307,3
136214,30.0,16,175,2
136215,10.0,11,23,0
136216,30.0,5,37,2
136217,6.0,30,412,3
136218,30.0,10,98,2
136219,2.0,4,7,0
136220,11.0,5,70,0
136221,9.0,4,31,0
136222,22.0,43,371,3
136223,30.0,9,80,2
136224,5.0,17,158,0
136225,13.0,12,87,0
136226,7.0,16,191,0
136227,21.0,16,175,2
136228,5.0,10,104,0
136229,7.0,14,169,0
136230,28.0,22,128,2
136231,30.0,6,22,2
136232,12.0,17,114,0
136233,2.0,56,455,3
136234,0.0,7,12,0
136235,8.0,75,766,1
136236,7.0,8,39,0
136237,30.0,5,15,2
136238,13.0,53,429,3
136239,12.0,42,352,3
136240,6.0,4,38,0
136241,11.0,32,354,3
136242,1.0,25,276,3
136243,30.0,10,47,2
136244,7.0,46,190,3
136245,7.0,8,60,0
136246,30.0,6,53,2
136247,30.0,8,25,2
136248,4.0,21,183,0
136249,2.0,18,22,0
136250,30.0,48,155,3
136251,13.0,5,11,0
136252,19.0,9,56,2
136253,2.0,27,192,3
136254,30.0,4,27,2
136255,30.0,9,87,2
136256,30.0,8,36,2
136257,12.0,7,58,0
136258,7.0,42,245,3
136259,8.0,16,45,0
136260,30.0,5,20,2
136261,30.0,12,138,2
136262,30.0,6,59,2
136263,25.0,16,27,2
136264,8.0,29,105,0
136265,12.0,10,86,0
136266,9.0,32,590,3
136267,30.0,4,32,2
136268,6.0,4,27,0
136269,30.0,8,86,2
136270,5.0,15,157,0
136271,14.0,26,272,3
136272,8.0,5,15,0
136273,10.0,6,13,0
136274,30.0,14,93,2
136275,30.0,15,143,2
136276,30.0,5,10,2
136277,8.0,14,178,0
136278,7.0,32,383,3
136279,9.0,25,179,0
136280,19.0,15,120,2
136281,30.0,10,126,2
136282,12.0,20,127,0
136283,12.0,9,64,0
136284,23.0,15,58,2
136285,9.0,15,62,0
136286,7.0,15,104,0
136287,27.0,9,52,2
136288,10.0,79,676,1
136289,6.0,7,45,0
136290,5.0,13,137,0
136291,25.0,6,24,2
136292,3.0,5,33,0
136293,7.0,13,233,0
136294,30.0,10,28,2
136295,30.0,11,69,2
136296,29.0,8,15,2
136297,4.0,31,460,3
136298,30.0,11,60,2
136299,30.0,8,30,2
136300,7.0,78,795,1
136301,30.0,22,71,2
136302,6.0,62,493,1
136303,9.0,5,15,0
136304,7.0,7,91,0
136305,10.0,8,78,0
136306,27.0,6,9,2
136307,2.0,75,463,1
136308,11.0,7,58,0
136309,7.0,10,63,0
136310,13.0,11,125,0
136311,9.0,14,87,0
136312,24.0,6,52,2
136313,10.0,4,14,0
136314,20.0,13,114,2
136315,3.0,27,153,0
136316,30.0,6,55,2
136317,15.0,21,466,3
136318,15.0,15,163,0
136319,17.0,6,87,0
136320,5.0,24,203,0
136321,10.0,6,36,0
136322,25.0,23,351,2
136323,30.0,7,40,2
136324,22.0,6,111,2
136325,7.0,4,3,0
136326,7.0,4,27,0
136327,4.0,100,367,1
136328,4.0,20,207,0
136329,6.0,6,70,0
136330,19.0,8,112,2
136331,27.0,12,56,2
136332,2.0,11,47,0
136333,30.0,5,7,2
136334,30.0,14,204,2
136335,30.0,25,51,2
136336,8.0,11,185,0
136337,30.0,10,116,2
136338,8.0,9,75,0
136339,30.0,9,141,2
136340,7.0,39,481,3
136341,30.0,15,54,2
136342,11.0,6,59,0
136343,28.0,15,42,2
136344,12.0,17,96,0
136345,30.0,15,228,2
136346,8.0,9,108,0
136347,15.0,23,245,3
136348,3.0,10,84,0
136349,30.0,4,26,2
136350,10.0,18,150,0
136351,5.0,6,55,0
136352,19.0,16,117,2
136353,14.0,29,298,3
136354,2.0,17,135,0
136355,30.0,15,165,2
136356,30.0,8,111,2
136357,6.0,55,552,3
136358,5.0,54,525,3
136359,30.0,4,26,2
136360,14.0,5,14,0
136361,30.0,4,20,2
136362,2.0,29,131,0
136363,10.0,6,41,0
136364,2.0,68,671,1
136365,18.0,9,105,0
136366,30.0,4,6,2
136367,25.0,4,18,2
136368,10.0,10,58,0
136369,9.0,29,259,3
136370,30.0,16,130,2
136371,21.0,7,37,2
136372,30.0,5,51,2
136373,30.0,8,94,2
136374,16.0,8,49,0
136375,7.0,38,323,3
136376,30.0,5,27,2
136377,19.0,10,32,2
136378,30.0,9,42,2
136379,6.0,19,136,0
136380,9.0,5,28,0
136381,15.0,8,68,0
136382,30.0,23,128,2
136383,12.0,44,400,3
136384,30.0,6,10,2
136385,5.0,13,77,0
136386,12.0,29,321,3
136387,29.0,4,13,2
136388,21.0,18,166,2
136389,30.0,7,59,2
136390,7.0,18,65,0
136391,8.0,7,22,0
136392,30.0,8,28,2
136393,7.0,49,533,3
136394,9.0,67,515,1
136395,30.0,6,36,2
136396,30.0,11,119,2
136397,2.0,5,40,0
136398,14.0,17,110,0
136399,30.0,4,42,2
136400,22.0,13,34,2
136401,14.0,5,64,0
136402,5.0,23,387,3
136403,20.0,34,314,3
136404,4.0,30,311,3
136405,30.0,14,164,2
136406,14.0,4,30,0
136407,30.0,6,32,2
136408,4.0,89,1017,1
136409,17.0,9,59,0
136410,4.0,21,507,3
136411,14.0,8,26,0
136412,8.0,8,102,0
136413,13.0,11,132,0
136414,2.0,13,100,0
136415,14.0,7,53,0
136416,3.0,15,105,0
136417,18.0,9,24,0
136418,30.0,6,5,2
136419,15.0,23,223,3
136420,30.0,4,13,2
136421,3.0,100,784,1
136422,30.0,9,23,2
136423,9.0,37,359,3
136424,0.0,41,155,3
136425,25.0,8,19,2
136426,28.0,8,30,2
136427,30.0,8,49,2
136428,30.0,4,40,2
136429,30.0,7,89,2
136430,7.0,23,199,0
136431,0.0,7,56,0
136432,4.0,5,58,0
136433,30.0,9,160,2
136434,30.0,7,55,2
136435,21.0,17,74,2
136436,1.0,6,31,0
136437,30.0,6,20,2
136438,5.0,5,30,0
136439,7.0,60,390,3
136440,16.0,24,185,0
136441,21.0,20,206,2
136442,30.0,14,85,2
136443,16.0,6,91,0
136444,7.0,38,498,3
136445,30.0,4,14,2
136446,7.0,16,174,0
136447,9.0,30,667,3
136448,9.0,54,282,3
136449,13.0,22,156,0
136450,15.0,6,13,0
136451,30.0,6,67,2
136452,27.0,5,69,2
136453,18.0,28,279,3
136454,14.0,14,256,0
136455,30.0,4,5,2
136456,30.0,10,115,2
136457,24.0,7,58,2
136458,27.0,10,83,2
136459,30.0,20,151,2
136460,30.0,5,37,2
136461,30.0,7,91,2
136462,30.0,7,68,2
136463,19.0,26,230,3
136464,30.0,9,82,2
136465,4.0,7,99,0
136466,29.0,33,99,2
136467,30.0,6,42,2
136468,7.0,34,437,3
136469,5.0,21,259,3
136470,22.0,16,231,2
136471,28.0,4,63,2
136472,30.0,4,9,2
136473,5.0,9,127,0
136474,30.0,4,14,2
136475,30.0,4,11,2
136476,30.0,4,36,2
136477,3.0,10,44,0
136478,30.0,5,19,2
136479,10.0,11,85,0
136480,1.0,5,44,0
136481,7.0,12,74,0
136482,6.0,17,150,0
136483,30.0,11,214,2
136484,17.0,10,19,0
136485,30.0,24,316,2
136486,9.0,8,71,0
136487,20.0,4,14,2
136488,12.0,38,219,3
136489,28.0,35,311,3
136490,28.0,9,88,2
136491,11.0,35,264,3
136492,5.0,25,699,3
136493,19.0,5,13,2
136494,21.0,5,57,2
136495,8.0,33,275,3
136496,21.0,5,44,2
136497,5.0,22,232,0
136498,30.0,6,72,2
136499,22.0,7,31,2
136500,15.0,11,188,0
136501,30.0,4,26,2
136502,11.0,28,210,3
136503,22.0,21,262,2
136504,30.0,11,60,2
136505,20.0,31,139,3
136506,30.0,4,40,2
136507,2.0,6,32,0
136508,1.0,100,216,1
136509,5.0,4,26,0
136510,30.0,7,34,2
136511,30.0,8,33,2
136512,30.0,9,68,2
136513,30.0,4,40,2
136514,29.0,9,69,2
136515,6.0,10,86,0
136516,30.0,13,21,2
136517,30.0,8,67,2
136518,3.0,18,288,0
136519,12.0,9,64,0
136520,6.0,4,33,0
136521,30.0,4,28,2
136522,21.0,18,57,2
136523,30.0,4,5,2
136524,30.0,5,35,2
136525,6.0,29,185,3
136526,4.0,49,1223,1
136527,15.0,8,14,0
136528,30.0,8,18,2
136529,10.0,20,238,0
136530,30.0,5,35,2
136531,7.0,35,548,3
136532,8.0,35,381,3
136533,7.0,43,435,3
136534,8.0,41,418,3
136535,18.0,6,22,0
136536,30.0,13,41,2
136537,30.0,5,37,2
136538,3.0,19,290,3
136539,7.0,23,85,0
136540,30.0,9,114,2
136541,30.0,5,72,2
136542,14.0,18,215,0
136543,7.0,48,99,3
136544,30.0,14,31,2
136545,19.0,21,179,2
136546,25.0,6,14,2
136547,12.0,17,182,0
136548,15.0,5,40,0
136549,3.0,5,53,0
136550,22.0,9,17,2
136551,19.0,19,218,2
136552,30.0,6,15,2
136553,30.0,9,31,2
136554,5.0,46,502,3
136555,14.0,61,242,3
136556,30.0,10,148,2
136557,30.0,7,21,2
136558,1.0,100,942,1
136559,9.0,30,206,3
136560,30.0,5,7,2
136561,30.0,6,23,2
136562,20.0,22,190,2
136563,10.0,24,180,0
136564,7.0,20,275,3
136565,30.0,7,34,2
136566,30.0,8,90,2
136567,26.0,5,55,2
136568,2.0,28,633,3
136569,13.0,15,85,0
136570,14.0,14,97,0
136571,9.0,5,40,0
136572,20.0,8,96,2
136573,2.0,58,546,1
136574,6.0,5,27,0
136575,30.0,9,47,2
136576,3.0,5,45,0
136577,30.0,4,24,2
136578,4.0,52,341,3
136579,7.0,20,137,0
136580,30.0,12,85,2
136581,20.0,4,36,2
136582,30.0,8,100,2
136583,30.0,22,122,2
136584,6.0,30,284,3
136585,11.0,29,137,0
136586,30.0,4,9,2
136587,30.0,5,70,2
136588,30.0,7,150,2
136589,1.0,53,358,3
136590,2.0,86,1129,1
136591,30.0,13,91,2
136592,1.0,9,26,0
136593,0.0,4,13,0
136594,1.0,40,275,3
136595,13.0,11,66,0
136596,30.0,7,77,2
136597,8.0,25,619,3
136598,30.0,7,67,2
136599,30.0,17,66,2
136600,14.0,11,74,0
136601,6.0,21,188,0
136602,8.0,14,60,0
136603,30.0,4,22,2
136604,30.0,9,154,2
136605,30.0,6,44,2
136606,13.0,5,54,0
136607,28.0,11,50,2
136608,30.0,11,208,2
136609,16.0,6,39,0
136610,30.0,5,67,2
136611,20.0,8,134,2
136612,13.0,4,28,0
136613,30.0,8,13,2
136614,30.0,4,16,2
136615,30.0,11,172,2
136616,9.0,17,128,0
136617,30.0,29,559,3
136618,7.0,5,15,0
136619,7.0,43,492,3
136620,30.0,9,48,2
136621,3.0,9,53,0
136622,30.0,16,117,2
136623,30.0,12,107,2
136624,10.0,22,264,3
136625,30.0,19,120,2
136626,4.0,32,211,3
136627,30.0,6,19,2
136628,30.0,6,12,2
136629,11.0,8,73,0
136630,30.0,8,92,2
136631,7.0,24,240,3
136632,8.0,36,640,3
136633,8.0,24,92,0
136634,18.0,53,722,1
136635,30.0,15,43,2
136636,6.0,11,77,0
136637,14.0,7,44,0
136638,3.0,47,181,3
136639,12.0,15,56,0
136640,30.0,13,161,2
136641,17.0,15,255,0
136642,13.0,18,88,0
136643,4.0,26,202,3
136644,28.0,8,53,2
136645,7.0,40,773,1
136646,22.0,9,138,2
136647,30.0,10,101,2
136648,26.0,12,188,2
136649,2.0,4,32,0
136650,30.0,6,20,2
136651,2.0,92,749,1
136652,9.0,28,414,3
136653,14.0,13,94,0
136654,30.0,7,29,2
136655,28.0,29,450,3
136656,10.0,10,184,0
136657,26.0,33,429,3
136658,2.0,6,19,0
136659,7.0,34,156,3
136660,15.0,14,31,0
136661,30.0,7,29,2
136662,22.0,21,174,2
136663,30.0,7,11,2
136664,12.0,41,293,3
136665,7.0,8,56,0
136666,15.0,44,424,3
136667,1.0,20,172,0
136668,30.0,8,38,2
136669,30.0,5,56,2
136670,0.0,19,211,0
136671,30.0,13,195,2
136672,30.0,9,55,2
136673,30.0,4,22,2
136674,5.0,16,124,0
136675,25.0,8,41,2
136676,11.0,11,109,0
136677,30.0,5,24,2
136678,14.0,4,33,0
136679,3.0,19,466,3
136680,9.0,47,711,1
136681,30.0,5,7,2
136682,30.0,4,5,2
136683,30.0,21,330,2
136684,30.0,4,46,2
136685,0.0,23,22,0
136686,30.0,5,23,2
136687,20.0,10,64,2
136688,30.0,7,79,2
136689,30.0,17,332,2
136690,17.0,15,78,0
136691,11.0,15,195,0
136692,3.0,7,46,0
136693,30.0,8,141,2
136694,30.0,5,22,2
136695,11.0,4,84,0
136696,4.0,11,70,0
136697,9.0,8,123,0
136698,6.0,5,126,0
136699,9.0,38,188,3
136700,8.0,6,41,0
136701,30.0,5,48,2
136702,30.0,10,59,2
136703,13.0,14,101,0
136704,30.0,5,7,2
136705,3.0,17,161,0
136706,9.0,12,157,0
136707,14.0,4,57,0
136708,13.0,6,73,0
136709,4.0,57,364,3
136710,10.0,16,250,0
136711,28.0,27,105,2
136712,7.0,27,246,3
136713,4.0,5,60,0
136714,14.0,34,99,3
136715,15.0,61,194,3
136716,30.0,5,7,2
136717,30.0,9,79,2
136718,14.0,13,105,0
136719,30.0,6,89,2
136720,30.0,5,44,2
136721,30.0,6,31,2
136722,28.0,10,89,2
136723,14.0,8,100,0
136724,9.0,100,538,1
136725,25.0,8,17,2
136726,20.0,14,171,2
136727,30.0,10,122,2
136728,1.0,24,107,0
136729,10.0,16,26,0
136730,3.0,9,78,0
136731,30.0,5,9,2
136732,13.0,32,224,3
136733,22.0,20,182,2
136734,8.0,65,726,1
136735,22.0,5,45,2
136736,3.0,12,75,0
136737,3.0,100,401,1
136738,5.0,19,151,0
136739,30.0,5,46,2
136740,11.0,51,597,3
136741,2.0,13,210,0
136742,7.0,14,40,0
136743,15.0,14,132,0
136744,1.0,6,73,0
136745,17.0,4,13,0
136746,5.0,5,8,0
136747,30.0,12,148,2
136748,5.0,9,50,0
136749,17.0,7,93,0
136750,30.0,20,168,2
136751,30.0,9,43,2
136752,4.0,10,274,0
136753,24.0,7,106,2
136754,30.0,5,17,2
136755,0.0,6,17,0
136756,6.0,42,320,3
136757,30.0,4,20,2
136758,30.0,18,155,2
136759,30.0,17,59,2
136760,30.0,9,20,2
136761,28.0,17,156,2
136762,28.0,25,318,2
136763,30.0,6,46,2
136764,13.0,9,64,0
136765,30.0,12,65,2
136766,2.0,4,32,0
136767,30.0,7,45,2
136768,7.0,22,136,0
136769,6.0,16,261,0
136770,16.0,39,233,3
136771,30.0,8,103,2
136772,30.0,12,95,2
136773,19.0,6,70,2
136774,7.0,6,49,0
136775,5.0,31,408,3
136776,7.0,8,84,0
136777,14.0,5,24,0
136778,14.0,13,181,0
136779,17.0,11,57,0
136780,30.0,4,16,2
136781,12.0,4,21,0
136782,9.0,68,387,3
136783,30.0,4,43,2
136784,30.0,5,104,2
136785,24.0,17,119,2
136786,30.0,10,32,2
136787,10.0,20,192,0
136788,13.0,10,89,0
136789,5.0,5,54,0
136790,30.0,15,44,2
136791,8.0,52,552,3
136792,16.0,20,117,0
136793,30.0,9,126,2
136794,30.0,7,20,2
136795,16.0,9,77,0
136796,5.0,26,348,3
136797,11.0,10,113,0
136798,5.0,26,62,0
136799,4.0,64,477,1
136800,9.0,4,19,0
136801,8.0,50,663,1
136802,20.0,10,43,2
136803,23.0,11,79,2
136804,30.0,5,29,2
136805,30.0,8,106,2
136806,16.0,4,17,0
136807,30.0,9,133,2
136808,26.0,6,57,2
136809,8.0,6,29,0
136810,1.0,12,54,0
136811,27.0,9,30,2
136812,23.0,7,43,2
136813,8.0,10,100,0
136814,20.0,25,40,2
136815,14.0,7,47,0
136816,7.0,10,233,0
136817,9.0,12,60,0
136818,16.0,4,7,0
136819,14.0,22,305,3
136820,2.0,49,399,3
136821,4.0,16,90,0
136822,30.0,4,21,2
136823,30.0,4,33,2
136824,30.0,4,61,2
136825,17.0,15,34,0
136826,6.0,52,893,1
136827,30.0,13,80,2
136828,18.0,5,33,0
136829,9.0,8,71,0
136830,7.0,18,168,0
136831,18.0,27,320,3
136832,30.0,4,40,2
136833,30.0,6,41,2
136834,4.0,52,466,3
136835,7.0,9,90,0
136836,29.0,7,74,2
136837,17.0,4,85,0
136838,9.0,11,179,0
136839,30.0,19,216,2
136840,2.0,27,314,3
136841,30.0,8,77,2
136842,14.0,12,84,0
136843,4.0,30,399,3
136844,24.0,47,416,3
136845,6.0,4,40,0
136846,9.0,5,26,0
136847,23.0,21,276,2
136848,2.0,6,32,0
136849,27.0,7,52,2
136850,30.0,21,167,2
136851,30.0,4,18,2
136852,3.0,53,549,3
136853,1.0,4,14,0
136854,30.0,8,100,2
136855,2.0,25,245,3
136856,15.0,15,210,0
136857,13.0,9,21,0
136858,30.0,5,19,2
136859,16.0,17,124,0
136860,0.0,7,32,0
136861,21.0,5,56,2
136862,13.0,16,156,0
136863,8.0,48,176,3
136864,7.0,24,345,3
136865,8.0,4,70,0
136866,13.0,8,19,0
136867,30.0,6,79,2
136868,30.0,4,32,2
136869,30.0,6,25,2
136870,3.0,100,1435,1
136871,30.0,12,59,2
136872,22.0,5,28,2
136873,30.0,9,78,2
136874,4.0,6,63,0
136875,23.0,18,97,2
136876,24.0,6,71,2
136877,0.0,4,13,0
136878,30.0,9,195,2
136879,30.0,7,62,2
136880,25.0,25,167,2
136881,7.0,15,223,0
136882,30.0,5,15,2
136883,10.0,33,178,3
136884,30.0,20,99,2
136885,29.0,22,571,3
136886,17.0,4,32,0
136887,4.0,7,25,0
136888,25.0,28,662,3
136889,16.0,7,73,0
136890,15.0,5,6,0
136891,14.0,12,159,0
136892,23.0,14,158,2
136893,4.0,25,203,3
136894,30.0,9,43,2
136895,4.0,52,461,3
136896,7.0,67,2047,1
136897,13.0,14,83,0
136898,30.0,4,28,2
136899,14.0,12,23,0
136900,12.0,11,72,0
136901,30.0,8,69,2
136902,30.0,4,39,2
136903,19.0,7,48,2
136904,14.0,37,467,3
136905,11.0,6,125,0
136906,12.0,6,158,0
136907,30.0,4,58,2
136908,13.0,5,37,0
136909,2.0,28,39,0
136910,30.0,7,43,2
136911,12.0,21,283,3
136912,30.0,4,25,2
136913,14.0,7,58,0
136914,23.0,19,99,2
136915,6.0,7,32,0
136916,15.0,5,85,0
136917,30.0,6,32,2
136918,5.0,9,103,0
136919,30.0,8,59,2
136920,16.0,78,605,1
136921,30.0,5,15,2
136922,30.0,14,360,2
136923,5.0,19,164,0
136924,7.0,4,16,0
136925,20.0,29,81,2
136926,30.0,8,130,2
136927,30.0,5,62,2
136928,7.0,43,158,3
136929,12.0,8,79,0
136930,11.0,11,77,0
136931,30.0,4,10,2
136932,8.0,7,67,0
136933,6.0,33,225,3
136934,7.0,17,307,0
136935,6.0,30,409,3
136936,1.0,16,82,0
136937,15.0,4,14,0
136938,21.0,6,24,2
136939,30.0,5,77,2
136940,30.0,20,209,2
136941,7.0,19,98,0
136942,28.0,5,13,2
136943,2.0,21,344,3
136944,4.0,56,422,3
136945,30.0,5,10,2
136946,13.0,23,205,0
136947,13.0,39,305,3
136948,10.0,11,132,0
136949,30.0,6,22,2
136950,30.0,32,305,2
136951,18.0,25,87,0
136952,15.0,20,181,0
136953,14.0,12,57,0
136954,3.0,7,72,0
136955,15.0,13,231,0
136956,30.0,5,13,2
136957,7.0,9,64,0
136958,30.0,12,88,2
136959,30.0,10,63,2
136960,11.0,14,133,0
136961,4.0,9,57,0
136962,30.0,9,24,2
136963,28.0,6,28,2
136964,30.0,4,31,2
136965,30.0,6,13,2
136966,3.0,97,794,1
136967,24.0,23,363,3
136968,7.0,8,65,0
136969,3.0,21,224,0
136970,1.0,20,174,0
136971,0.0,4,63,0
136972,5.0,15,173,0
136973,16.0,29,304,3
136974,14.0,5,27,0
136975,21.0,23,215,2
136976,13.0,17,20,0
136977,7.0,13,90,0
136978,8.0,12,236,0
136979,5.0,22,293,3
136980,25.0,6,44,2
136981,30.0,6,52,2
136982,23.0,7,20,2
136983,30.0,7,59,2
136984,15.0,60,487,3
136985,30.0,4,46,2
136986,13.0,7,154,0
136987,4.0,7,109,0
136988,30.0,14,224,2
136989,13.0,36,140,3
136990,30.0,4,6,2
136991,30.0,4,14,2
136992,6.0,41,430,3
136993,30.0,6,42,2
136994,21.0,17,155,2
136995,6.0,6,83,0
136996,11.0,20,144,0
136997,30.0,14,190,2
136998,22.0,37,471,3
136999,2.0,42,776,1
137000,6.0,28,187,3
137001,8.0,10,69,0
137002,9.0,50,745,1
137003,30.0,14,105,2
137004,30.0,6,75,2
137005,7.0,6,23,0
137006,6.0,4,79,0
137007,7.0,10,191,0
137008,5.0,25,324,3
137009,8.0,4,15,0
137010,10.0,35,347,3
137011,16.0,5,56,0
137012,14.0,8,26,0
137013,30.0,7,73,2
137014,7.0,37,333,3
137015,30.0,5,20,2
137016,30.0,4,27,2
137017,6.0,10,175,0
137018,30.0,8,79,2
137019,30.0,10,94,2
137020,30.0,4,35,2
137021,6.0,4,16,0
137022,22.0,11,71,2
137023,7.0,6,12,0
137024,30.0,34,327,2
137025,11.0,15,54,0
137026,0.0,18,151,0
137027,2.0,4,22,0
137028,17.0,11,163,0
137029,28.0,26,258,2
137030,21.0,4,15,2
137031,30.0,6,7,2
137032,30.0,6,106,2
137033,10.0,6,8,0
137034,11.0,12,13,0
137035,30.0,4,17,2
137036,10.0,28,299,3
137037,8.0,42,384,3
137038,6.0,6,54,0
137039,11.0,10,207,0
137040,3.0,25,127,0
137041,14.0,17,141,0
137042,30.0,9,71,2
137043,8.0,15,234,0
137044,30.0,12,54,2
137045,30.0,8,55,2
137046,15.0,15,88,0
137047,5.0,5,14,0
137048,12.0,20,109,0
137049,23.0,18,378,2
137050,30.0,5,6,2
137051,30.0,5,32,2
137052,16.0,17,88,0
137053,30.0,4,10,2
137054,13.0,12,52,0
137055,14.0,15,147,0
137056,6.0,9,55,0
137057,2.0,24,371,3
137058,30.0,9,66,2
137059,30.0,12,32,2
137060,25.0,9,94,2
137061,13.0,9,48,0
137062,30.0,8,119,2
137063,2.0,26,128,0
137064,14.0,5,31,0
137065,30.0,7,33,2
137066,2.0,24,247,3
137067,28.0,18,67,2
137068,14.0,12,105,0
137069,14.0,16,224,0
137070,30.0,12,65,2
137071,22.0,17,325,2
137072,2.0,6,23,0
137073,7.0,4,13,0
137074,30.0,7,102,2
137075,8.0,16,216,0
137076,16.0,6,46,0
137077,30.0,5,20,2
137078,8.0,11,27,0
137079,7.0,51,214,3
137080,1.0,58,246,3
137081,6.0,69,695,1
137082,30.0,17,290,2
137083,4.0,51,602,3
137084,30.0,6,40,2
137085,30.0,6,17,2
137086,7.0,16,133,0
137087,20.0,45,700,3
137088,30.0,5,19,2
137089,30.0,6,55,2
137090,2.0,5,27,0
137091,30.0,12,169,2
137092,16.0,10,180,0
137093,9.0,8,37,0
137094,30.0,20,134,2
137095,7.0,44,332,3
137096,30.0,10,43,2
137097,7.0,23,211,0
137098,14.0,17,125,0
137099,21.0,9,15,2
137100,30.0,10,148,2
137101,30.0,47,239,3
137102,30.0,4,54,2
137103,7.0,35,472,3
137104,30.0,4,40,2
137105,23.0,5,63,2
137106,4.0,18,240,0
137107,5.0,9,30,0
137108,4.0,13,154,0
137109,21.0,39,292,3
137110,8.0,6,23,0
137111,4.0,17,131,0
137112,0.0,5,25,0
137113,30.0,5,34,2
137114,11.0,6,44,0
137115,22.0,9,111,2
137116,30.0,7,12,2
137117,30.0,5,58,2
137118,26.0,8,49,2
137119,9.0,25,230,3
